run_index,run_label,mode,workload,timestamp,path,offset,size,phase,confidence,prefetch,prefetch_offset,prefetch_size,prefetch_depth
,,baseline,,1773859561.0998704,/big.txt,172032,4096,unknown,0.0000,1,176128,4096,1
,,baseline,,1773859561.1000373,/big.txt,491520,4096,irregular,0.0000,1,495616,4096,1
,,baseline,,1773859561.1001713,/big.txt,1228800,4096,irregular,0.0000,1,1232896,4096,1
,,baseline,,1773859561.100487,/big.txt,778240,4096,irregular,0.0000,1,782336,4096,1
,,baseline,,1773859561.100783,/big.txt,20480,4096,irregular,0.0000,1,24576,4096,1
,,baseline,,1773859561.1009285,/big.txt,40960,4096,irregular,0.0000,1,45056,4096,1
,,baseline,,1773859561.1010728,/big.txt,1024000,4096,irregular,0.0000,1,1028096,4096,1
,,baseline,,1773859561.1013486,/big.txt,360448,4096,irregular,0.0000,1,364544,4096,1
,,baseline,,1773859561.1014552,/big.txt,69632,4096,irregular,0.0000,1,73728,4096,1
,,baseline,,1773859561.1016252,/big.txt,245760,4096,irregular,0.0000,1,249856,4096,1
,,baseline,,1773859561.101821,/big.txt,307200,4096,irregular,0.0000,1,311296,4096,1
,,baseline,,1773859561.101953,/big.txt,819200,4096,irregular,0.0000,1,823296,4096,1
,,baseline,,1773859561.1021214,/big.txt,2097152,4096,irregular,0.0000,1,2101248,4096,1
,,baseline,,1773859561.1021924,/big.txt,1363968,4096,irregular,0.0000,1,1368064,4096,1
,,baseline,,1773859561.102416,/big.txt,405504,4096,irregular,0.0000,1,409600,4096,1
,,baseline,,1773859561.1024852,/big.txt,1843200,4096,irregular,0.0000,1,1847296,4096,1
,,baseline,,1773859561.1025572,/big.txt,614400,4096,irregular,0.0000,1,618496,4096,1
,,baseline,,1773859561.1026251,/big.txt,1556480,4096,irregular,0.0000,1,1560576,4096,1
,,baseline,,1773859561.1027052,/big.txt,2457600,4096,irregular,0.0000,1,2461696,4096,1
,,baseline,,1773859561.1027691,/big.txt,2949120,4096,irregular,0.0000,1,2953216,4096,1
